Data,Vacinados
27/01/2021 03:25,198327
27/01/2021 03:30,198329
27/01/2021 03:35,198330
27/01/2021 03:40,198333
27/01/2021 03:40,198333
27/01/2021 03:45,198336
27/01/2021 03:55,198341
27/01/2021 04:05,198345
27/01/2021 04:05,198345
27/01/2021 04:10,198346
27/01/2021 04:20,198351
27/01/2021 04:20,198351
27/01/2021 04:20,198351
27/01/2021 04:30,198356
27/01/2021 04:35,198360
27/01/2021 04:40,198363
27/01/2021 04:40,198363
27/01/2021 04:45,198364
27/01/2021 04:55,198366
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 05:05,198373
27/01/2021 06:00,198377
27/01/2021 06:00,198377
27/01/2021 06:10,198381
27/01/2021 06:10,198381
27/01/2021 06:20,198384
27/01/2021 06:20,198384
27/01/2021 06:30,198396
27/01/2021 06:35,198403
27/01/2021 06:40,198406
27/01/2021 06:40,198406
27/01/2021 06:50,198429
27/01/2021 06:55,198439
27/01/2021 07:05,198488
27/01/2021 07:05,198488
27/01/2021 07:10,198528
27/01/2021 07:15,198584
27/01/2021 07:25,198671
27/01/2021 07:25,198671
27/01/2021 07:30,198854
27/01/2021 07:35,198952
27/01/2021 07:45,199216
27/01/2021 07:45,199216
27/01/2021 07:50,199252
27/01/2021 07:55,199451
27/01/2021 08:05,199870
27/01/2021 08:05,199870
27/01/2021 08:10,200079
27/01/2021 08:15,200217
27/01/2021 08:20,200531
27/01/2021 08:30,201000
27/01/2021 08:40,201328
27/01/2021 08:45,201671
27/01/2021 08:50,201913
27/01/2021 08:50,201913
27/01/2021 08:55,202183
27/01/2021 09:05,202655
27/01/2021 09:10,202996
27/01/2021 09:15,203005
27/01/2021 09:20,203324
27/01/2021 09:25,203491
27/01/2021 09:25,203491
27/01/2021 09:30,203737
27/01/2021 09:35,203751
27/01/2021 09:40,204417
27/01/2021 09:50,205168
27/01/2021 09:50,205168
27/01/2021 09:55,205492
27/01/2021 10:05,205766
27/01/2021 10:05,205766
27/01/2021 10:15,205912
27/01/2021 10:20,206161
27/01/2021 10:20,206161
27/01/2021 10:30,206302
27/01/2021 10:30,206302
27/01/2021 10:35,206523
27/01/2021 10:40,206603
27/01/2021 10:50,207146
27/01/2021 10:50,207146
27/01/2021 10:55,207367
27/01/2021 11:00,207439
27/01/2021 11:10,207939
27/01/2021 11:15,208232
27/01/2021 11:20,208546
27/01/2021 11:20,208546
27/01/2021 11:30,209085
27/01/2021 11:35,209408
27/01/2021 11:35,209408
27/01/2021 11:40,209775
27/01/2021 11:50,210417
27/01/2021 11:55,210819
27/01/2021 12:00,211259
27/01/2021 12:00,211259
27/01/2021 12:10,211504
27/01/2021 12:15,211792
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 12:20,212073
27/01/2021 16:07,224073
27/01/2021 16:07,224073
27/01/2021 16:15,224844
27/01/2021 16:20,224936
27/01/2021 16:25,225261
27/01/2021 16:30,225803
27/01/2021 16:35,226404
27/01/2021 16:40,226803
27/01/2021 16:50,228001
27/01/2021 16:50,228001
27/01/2021 16:50,228001
27/01/2021 17:05,228966
27/01/2021 17:10,229348
27/01/2021 17:10,229348
27/01/2021 17:15,229733
27/01/2021 17:15,229733
27/01/2021 17:25,230103
27/01/2021 17:30,230463
27/01/2021 17:35,230858
27/01/2021 17:40,231207
27/01/2021 17:50,231491
27/01/2021 17:55,231836
27/01/2021 18:00,232106
27/01/2021 18:10,232359
27/01/2021 18:10,232359
27/01/2021 18:20,232841
27/01/2021 18:20,232841
27/01/2021 18:25,233098
27/01/2021 18:35,233361
27/01/2021 18:40,233577
27/01/2021 18:40,233577
27/01/2021 18:50,233913
27/01/2021 18:50,233913
27/01/2021 18:55,234088
27/01/2021 18:55,234088
27/01/2021 19:05,234236
27/01/2021 19:05,234236
27/01/2021 19:15,234478
27/01/2021 19:20,234587
27/01/2021 19:25,234608
27/01/2021 19:30,234710
27/01/2021 19:35,234830
27/01/2021 19:40,234952
27/01/2021 19:50,235203
27/01/2021 19:50,235203
27/01/2021 19:50,235203
27/01/2021 20:00,235341
27/01/2021 20:05,235448
27/01/2021 20:05,235448
27/01/2021 20:20,235796
27/01/2021 20:20,235796
27/01/2021 20:20,235796
27/01/2021 20:30,235904
27/01/2021 20:35,236013
27/01/2021 20:40,236149
27/01/2021 20:50,236310
27/01/2021 20:50,236310
27/01/2021 20:55,236380
27/01/2021 21:00,236477
27/01/2021 21:10,236614
27/01/2021 21:10,236614
27/01/2021 21:20,236734
27/01/2021 21:20,236734
27/01/2021 21:25,236806
27/01/2021 21:30,236862
27/01/2021 21:40,236975
27/01/2021 21:40,236975
27/01/2021 21:50,237075
27/01/2021 21:50,237075
27/01/2021 21:55,237113
27/01/2021 22:05,237173
27/01/2021 22:05,237173
27/01/2021 22:05,237173
27/01/2021 22:15,237226
27/01/2021 22:20,237247
27/01/2021 22:25,237270
27/01/2021 22:30,237298
27/01/2021 22:35,237317
27/01/2021 22:40,237337
27/01/2021 22:50,237366
27/01/2021 22:50,237366
27/01/2021 22:55,237377
27/01/2021 23:05,237398
27/01/2021 23:05,237398
27/01/2021 23:10,237413
27/01/2021 23:15,237424
27/01/2021 23:20,237435
27/01/2021 23:20,237435
27/01/2021 23:30,237451
27/01/2021 23:35,237463
27/01/2021 23:40,237476
27/01/2021 23:40,237476
27/01/2021 23:50,237493
27/01/2021 23:55,237510
28/01/2021 00:05,237529
28/01/2021 00:05,237529
28/01/2021 00:10,237541
28/01/2021 00:20,237559
28/01/2021 00:20,237559
28/01/2021 00:20,237559
28/01/2021 00:30,237602
28/01/2021 00:40,237630
28/01/2021 00:40,237630
28/01/2021 00:40,237630
28/01/2021 00:50,237664
28/01/2021 00:55,237674
28/01/2021 01:05,237686
28/01/2021 01:05,237686
28/01/2021 01:10,237699
28/01/2021 01:10,237699
28/01/2021 01:20,237708
28/01/2021 01:20,237708
28/01/2021 01:30,237717
28/01/2021 01:35,237718
28/01/2021 01:40,237720
28/01/2021 01:40,237720
28/01/2021 01:50,237726
28/01/2021 01:55,237728
28/01/2021 02:05,237739
28/01/2021 02:05,237739
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 02:10,237740
28/01/2021 03:15,237741
28/01/2021 03:25,237743
28/01/2021 03:30,237744
28/01/2021 03:35,237745
28/01/2021 03:35,237745
28/01/2021 03:40,237746
28/01/2021 03:40,237746
28/01/2021 03:45,237749
28/01/2021 03:55,237750
28/01/2021 04:05,237752
28/01/2021 04:10,237753
28/01/2021 04:10,237753
28/01/2021 04:20,237756
28/01/2021 10:35,253492
28/01/2021 10:40,254458
28/01/2021 10:45,255097
28/01/2021 10:50,255157
28/01/2021 10:50,255157
28/01/2021 11:00,256545
28/01/2021 11:05,257063
28/01/2021 11:10,258158
28/01/2021 11:10,258158
28/01/2021 11:20,259172
28/01/2021 11:30,260492
28/01/2021 12:00,263952
28/01/2021 12:35,267043
28/01/2021 13:00,268728
28/01/2021 13:35,272046
28/01/2021 14:00,274277
28/01/2021 14:35,278346
28/01/2021 15:00,282250
28/01/2021 15:35,287211
28/01/2021 16:05,291455
28/01/2021 16:35,294886
28/01/2021 17:05,298074
28/01/2021 17:25,300040
28/01/2021 17:50,301944
28/01/2021 18:25,304033
28/01/2021 18:55,305590
28/01/2021 19:25,306573
28/01/2021 19:55,307324
28/01/2021 20:25,307912
28/01/2021 20:55,308475
28/01/2021 21:25,308848
28/01/2021 21:50,309028
28/01/2021 22:30,309217
28/01/2021 23:00,309346
28/01/2021 23:30,309462
29/01/2021 00:00,309541
29/01/2021 00:30,309574
29/01/2021 01:00,309592
29/01/2021 01:30,309610
29/01/2021 02:00,309615
29/01/2021 02:30,309629
29/01/2021 02:50,309643
29/01/2021 02:50,309643
29/01/2021 04:00,309649
29/01/2021 04:30,309659
29/01/2021 05:00,309664
29/01/2021 05:35,309684
29/01/2021 06:00,309695
29/01/2021 06:35,309769
29/01/2021 07:00,309887
29/01/2021 07:35,310621
29/01/2021 08:00,311687
29/01/2021 08:35,313937
29/01/2021 09:00,315685
29/01/2021 09:35,319071
29/01/2021 10:00,321723
29/01/2021 10:35,324281
29/01/2021 11:00,326146
29/01/2021 11:30,326723
29/01/2021 12:05,328715
29/01/2021 12:30,330672
29/01/2021 13:05,332736
29/01/2021 13:35,333623
29/01/2021 14:00,334409
29/01/2021 14:30,336985
29/01/2021 15:05,342384
29/01/2021 15:35,346703
29/01/2021 16:00,350753
29/01/2021 16:35,352716
29/01/2021 17:05,354119
29/01/2021 17:35,355065
29/01/2021 18:05,356186
29/01/2021 18:35,357515
29/01/2021 19:05,358530
29/01/2021 19:35,359351
29/01/2021 20:05,360022
29/01/2021 20:35,361157
29/01/2021 21:05,362145
29/01/2021 21:35,363402
29/01/2021 22:05,364306
29/01/2021 22:35,365184
29/01/2021 23:05,365534
29/01/2021 23:35,365640
30/01/2021 00:05,365732
30/01/2021 00:35,365802
30/01/2021 01:05,365853
30/01/2021 01:35,365907
30/01/2021 02:05,365949
30/01/2021 02:35,365982
30/01/2021 03:00,366046
30/01/2021 03:30,366096
30/01/2021 04:05,366113
30/01/2021 04:35,366127
30/01/2021 05:05,366140
30/01/2021 05:35,366174
30/01/2021 06:10,366217
30/01/2021 06:35,366245
30/01/2021 07:05,366293
30/01/2021 07:35,366452
30/01/2021 08:05,366771
30/01/2021 08:35,367534
30/01/2021 09:05,368740
30/01/2021 09:35,370192
30/01/2021 10:05,371633
30/01/2021 10:35,373227
30/01/2021 11:05,374585
30/01/2021 11:40,376609
30/01/2021 12:05,377670
30/01/2021 12:40,378768
30/01/2021 13:05,379750
30/01/2021 13:40,380584
30/01/2021 14:05,381104
30/01/2021 14:40,382160
30/01/2021 15:05,382823
30/01/2021 15:40,383842
30/01/2021 16:05,384621
30/01/2021 16:40,385566
30/01/2021 17:05,386055
30/01/2021 17:35,386511
30/01/2021 18:10,386890
30/01/2021 18:35,387126
30/01/2021 19:05,387366
30/01/2021 19:40,387561
30/01/2021 20:05,387665
30/01/2021 20:35,387729
30/01/2021 21:05,387801
30/01/2021 21:35,387852
30/01/2021 22:05,387897
30/01/2021 22:30,387935
30/01/2021 23:05,387940
30/01/2021 23:35,387946
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
30/01/2021 23:45,387948
31/01/2021 07:35,387949
31/01/2021 08:10,387953
31/01/2021 08:30,387963
31/01/2021 09:10,387973
31/01/2021 09:40,387984
31/01/2021 10:05,387993
31/01/2021 10:35,388010
31/01/2021 11:10,388237
31/01/2021 11:40,388565
31/01/2021 12:10,388961
31/01/2021 12:35,389250
31/01/2021 13:10,389575
31/01/2021 13:40,389888
31/01/2021 14:10,390213
31/01/2021 14:40,390596
31/01/2021 15:10,390954
31/01/2021 15:40,391387
31/01/2021 16:15,391817
31/01/2021 16:35,392053
31/01/2021 17:10,392405
31/01/2021 17:40,392658
31/01/2021 18:10,392839
31/01/2021 18:40,393042
31/01/2021 19:10,393184
31/01/2021 19:40,393346
31/01/2021 20:10,393479
31/01/2021 20:40,393596
31/01/2021 21:10,393732
31/01/2021 21:40,393828
31/01/2021 22:15,393908
31/01/2021 22:40,393945
31/01/2021 23:10,393985
31/01/2021 23:40,394007
01/02/2021 00:10,394030
01/02/2021 00:45,394049
01/02/2021 01:10,394062
01/02/2021 01:40,394068
01/02/2021 02:00,394071
01/02/2021 02:45,394077
01/02/2021 02:50,394078
01/02/2021 03:40,394082
01/02/2021 04:10,394085
01/02/2021 04:20,394087
01/02/2021 04:20,394087
01/02/2021 05:40,394088
01/02/2021 06:10,394102
01/02/2021 06:40,394157
01/02/2021 07:10,394267
01/02/2021 07:40,394868
01/02/2021 08:10,395908
01/02/2021 08:40,397450
01/02/2021 09:10,399317
01/02/2021 09:30,400845
01/02/2021 10:10,404373
01/02/2021 10:35,406991
01/02/2021 10:35,406991
01/02/2021 11:40,413611
01/02/2021 11:55,415241
01/02/2021 12:40,418408
01/02/2021 13:10,420182
01/02/2021 13:45,422528
01/02/2021 14:10,424823
01/02/2021 14:45,428848
01/02/2021 15:10,431889
01/02/2021 15:40,435443
01/02/2021 15:40,435443
01/02/2021 16:45,442224
01/02/2021 16:45,442224
01/02/2021 17:30,445051
01/02/2021 18:15,446994
01/02/2021 18:45,447909
01/02/2021 19:15,448527
01/02/2021 19:45,448995
01/02/2021 20:15,449398
01/02/2021 20:36,449691
01/02/2021 21:10,450072
01/02/2021 21:45,450368
01/02/2021 22:10,450533
02/02/2021 02:10,451124
02/02/2021 02:45,451183
02/02/2021 03:10,451232
02/02/2021 03:50,451304
02/02/2021 04:10,451355
02/02/2021 04:45,451422
02/02/2021 05:10,451461
02/02/2021 05:45,451518
02/02/2021 06:10,451565
02/02/2021 06:30,451608
02/02/2021 07:00,451722
02/02/2021 07:20,451904
02/02/2021 07:20,451904
02/02/2021 07:20,451904
02/02/2021 09:10,457703
02/02/2021 09:30,459492
02/02/2021 10:20,464520
02/02/2021 10:20,464520
02/02/2021 11:15,470196
02/02/2021 11:45,473151
02/02/2021 12:05,474892
02/02/2021 12:45,477422
02/02/2021 13:20,479655
02/02/2021 13:45,481586
02/02/2021 14:20,484976
02/02/2021 14:50,488292
02/02/2021 15:15,491142
02/02/2021 15:50,495488
02/02/2021 16:15,498278
02/02/2021 16:45,501644
02/02/2021 17:20,504261
02/02/2021 17:45,505717
02/02/2021 18:20,507251
02/02/2021 18:50,508156
02/02/2021 19:20,508816
02/02/2021 19:45,509245
02/02/2021 20:20,509717
02/02/2021 20:45,509942
02/02/2021 21:20,510150
02/02/2021 21:50,510301
02/02/2021 22:15,510408
02/02/2021 22:45,510506
02/02/2021 23:15,510581
02/02/2021 23:40,510628
03/02/2021 00:15,510674
03/02/2021 00:40,510687
03/02/2021 01:10,510720
03/02/2021 01:45,510749
03/02/2021 02:20,510759
03/02/2021 02:45,510769
03/02/2021 03:15,510778
03/02/2021 03:40,510789
03/02/2021 04:15,510802
03/02/2021 04:40,510809
03/02/2021 05:10,510815
03/02/2021 05:50,510832
03/02/2021 06:15,510849
03/02/2021 06:50,510888
03/02/2021 07:15,511045
03/02/2021 07:50,512045
03/02/2021 08:15,513172
03/02/2021 08:45,515401
03/02/2021 09:20,518745
03/02/2021 09:45,521331
03/02/2021 10:20,525216
03/02/2021 10:45,528191
03/02/2021 11:20,532497
03/02/2021 11:50,535979
03/02/2021 12:20,538643
03/02/2021 12:45,540690
03/02/2021 13:20,543583
03/02/2021 13:50,546691
03/02/2021 14:20,550181
03/02/2021 14:45,553449
03/02/2021 16:00,564415
03/02/2021 16:30,568130
03/02/2021 17:00,571273
03/02/2021 17:30,573828
03/02/2021 18:00,575933
03/02/2021 18:35,577804
03/02/2021 19:00,578991
03/02/2021 19:30,579897
03/02/2021 20:05,580741
03/02/2021 20:30,581054
03/02/2021 21:00,581427
03/02/2021 21:30,581736
03/02/2021 22:00,581911
03/02/2021 22:30,582028
03/02/2021 23:00,582105
03/02/2021 23:35,582187
04/02/2021 00:05,582264
04/02/2021 00:35,582315
04/02/2021 01:00,582338
04/02/2021 01:35,582364
04/02/2021 02:00,582385
04/02/2021 02:35,582400
04/02/2021 02:40,582403
04/02/2021 03:35,582405
04/02/2021 03:45,582406
04/02/2021 04:15,582408
04/02/2021 04:15,582408
04/02/2021 05:35,582412
04/02/2021 06:05,582447
04/02/2021 06:35,582544
04/02/2021 07:05,582727
04/02/2021 07:35,583462
04/02/2021 08:05,584927
04/02/2021 08:35,587472
04/02/2021 09:10,591287
04/02/2021 09:35,594417
04/02/2021 10:10,599183
04/02/2021 10:35,602741
04/02/2021 11:05,607059
04/02/2021 11:35,611238
04/02/2021 12:10,615305
04/02/2021 12:35,617566
04/02/2021 13:05,620351
04/02/2021 13:35,623639
04/02/2021 14:05,627596
04/02/2021 14:35,631795
04/02/2021 15:05,636794
04/02/2021 15:35,641852
04/02/2021 16:10,647068
04/02/2021 16:35,650149
04/02/2021 17:10,653598
04/02/2021 17:35,655369
04/02/2021 18:05,657206
04/02/2021 18:35,658560
04/02/2021 19:10,659705
04/02/2021 19:40,660541
04/02/2021 20:10,661241
04/02/2021 20:35,661773
04/02/2021 21:05,662338
04/02/2021 21:40,662833
04/02/2021 22:00,663026
04/02/2021 22:35,663276
04/02/2021 23:05,663397
04/02/2021 23:35,663484
05/02/2021 00:05,663560
05/02/2021 00:35,663587
05/02/2021 01:05,663611
05/02/2021 01:35,663631
05/02/2021 02:05,663655
05/02/2021 02:35,663673
05/02/2021 02:55,663679
05/02/2021 03:35,663682
05/02/2021 04:10,663692
05/02/2021 04:35,663700
05/02/2021 05:05,663723
05/02/2021 05:35,663743
05/02/2021 06:05,663764
05/02/2021 06:35,663823
05/02/2021 07:10,664018
05/02/2021 07:35,664654
05/02/2021 08:05,666212
05/02/2021 08:40,669423
05/02/2021 09:10,673218
05/02/2021 09:35,677169
05/02/2021 10:05,682320
05/02/2021 10:35,687945
05/02/2021 11:10,694029
05/02/2021 11:35,698396
05/02/2021 12:05,702815
05/02/2021 12:40,706669
05/02/2021 13:10,709933
05/02/2021 13:35,713040
05/02/2021 14:10,717864
05/02/2021 14:40,722787
05/02/2021 15:10,728221
05/02/2021 15:40,733231
05/02/2021 16:05,737451
05/02/2021 16:40,742048
05/02/2021 17:05,744824
05/02/2021 17:40,747605
05/02/2021 18:00,749188
05/02/2021 18:00,749188
05/02/2021 18:00,749188
05/02/2021 18:00,749188
05/02/2021 18:00,749188
05/02/2021 18:00,749188
05/02/2021 21:10,749188
05/02/2021 21:40,749188
05/02/2021 22:10,749188
05/02/2021 22:40,749188
05/02/2021 23:10,749188
05/02/2021 23:40,749188
06/02/2021 00:05,749188
06/02/2021 00:40,749188
06/02/2021 01:10,749188
06/02/2021 01:40,749188
06/02/2021 02:05,749188
06/02/2021 02:40,749188
06/02/2021 03:10,749188
06/02/2021 03:40,749188
06/02/2021 04:10,749188
06/02/2021 04:40,749188
06/02/2021 05:05,749188
06/02/2021 05:40,749188
06/02/2021 06:05,749188
06/02/2021 06:40,749188
06/02/2021 07:15,749188
06/02/2021 07:40,749188
06/02/2021 08:15,749188
06/02/2021 08:40,749188
06/02/2021 09:15,751537
06/02/2021 09:40,753700
06/02/2021 10:15,757132
06/02/2021 10:40,759539
06/02/2021 11:15,762739
06/02/2021 11:45,765345
06/02/2021 12:10,767244
06/02/2021 12:45,769308
06/02/2021 13:15,771331
06/02/2021 13:50,773703
06/02/2021 14:20,775647
06/02/2021 14:45,777305
06/02/2021 15:20,779705
06/02/2021 15:50,781729
06/02/2021 16:20,783412
06/02/2021 16:50,784897
06/02/2021 18:45,787717
06/02/2021 19:10,788088
06/02/2021 19:45,788473
06/02/2021 20:10,788694
06/02/2021 20:40,788915
06/02/2021 21:15,789119
06/02/2021 21:40,789264
06/02/2021 22:10,789392
06/02/2021 22:40,789551
06/02/2021 23:10,789678
06/02/2021 23:40,789768
07/02/2021 00:15,789885
07/02/2021 00:40,789917
07/02/2021 01:15,789979
07/02/2021 01:40,789989
07/02/2021 02:10,790008
07/02/2021 02:40,790025
07/02/2021 03:15,790049
07/02/2021 03:40,790061
07/02/2021 04:15,790085
07/02/2021 04:40,790115
07/02/2021 05:15,790166
07/02/2021 05:40,790191
07/02/2021 06:15,790220
07/02/2021 06:45,790254
07/02/2021 07:15,790311
07/02/2021 07:45,790465
07/02/2021 08:10,790607
07/02/2021 08:45,791005
07/02/2021 09:15,791541
07/02/2021 09:45,792111
07/02/2021 10:10,792592
07/02/2021 10:45,793386
07/02/2021 11:15,794247
07/02/2021 11:45,794909
07/02/2021 12:10,795465
07/02/2021 12:45,796020
07/02/2021 13:10,796497
07/02/2021 13:50,797324
07/02/2021 14:10,797845
07/02/2021 14:45,798811
07/02/2021 15:15,799641
07/02/2021 15:50,800516
07/02/2021 16:15,801078
07/02/2021 16:45,801581
07/02/2021 17:10,801908
07/02/2021 17:45,802298
07/02/2021 18:15,802596
07/02/2021 18:45,802811
07/02/2021 19:15,802955
07/02/2021 19:50,803047
07/02/2021 22:05,803634
07/02/2021 22:40,803742
07/02/2021 23:05,803832
07/02/2021 23:40,804040
08/02/2021 00:05,804165
08/02/2021 00:40,804332
08/02/2021 01:05,804424
08/02/2021 01:40,804541
08/02/2021 02:05,804614
08/02/2021 02:40,804724
08/02/2021 03:05,804786
08/02/2021 03:40,804868
08/02/2021 04:15,804951
08/02/2021 04:40,805023
08/02/2021 05:10,805095
08/02/2021 05:45,805154
08/02/2021 06:15,805221
08/02/2021 06:45,805295
08/02/2021 07:10,805439
08/02/2021 07:45,806274
08/02/2021 08:15,808017
08/02/2021 08:40,810396
08/02/2021 09:10,814101
08/02/2021 09:40,819201
08/02/2021 10:10,824214
08/02/2021 10:40,829731
08/02/2021 11:10,835916
08/02/2021 11:40,841736
08/02/2021 12:10,846579
08/02/2021 12:45,851286
08/02/2021 13:15,855129
08/02/2021 13:45,859672
08/02/2021 14:10,863823
08/02/2021 14:40,869857
08/02/2021 15:10,875679
08/02/2021 15:45,882510
08/02/2021 16:15,888346
08/02/2021 16:45,893195
08/02/2021 17:10,896254
08/02/2021 17:45,899373
08/02/2021 18:10,901121
08/02/2021 18:40,903133
